"","county_id","unemployment_rate","hs_graduation_rate","average_age","state","county","population","male_proportion","female_proportion","white_proportion","black_proportion","american_indian_proportion","asian_proportion","hawaiian_pacific_proportion","interracial_proportion","no_hispanic_proportion","hispanic_proportion","state_legislature","syringe_exchange","num_exchange","immunity_for_possession_of_naloxone_no_script","prescriber_immunity_criminal","poverty_rate"
"2405","05000US28037",0.094,0.825,43.2,"Mississippi","Franklin County",7724,48.97721388,51.02278612,63.85292595,34.67115484,0.168306577,0.142413257,0.02589332,1.139306059,99.01605386,0.983946142,"Republican","No",0,"No","Yes",0.189539098912481
"2406","05000US08081",0.062,0.825,37.1,"Colorado","Moffat County",13161,51.50064585,48.49935415,94.74204088,0.775017096,1.610819847,0.737026062,0.083580275,2.051515842,84.5224527,15.4775473,"Split","Yes",8,"No","Yes",0.111085783755034
"2407","05000US27023",0.05,0.799,43,"Minnesota","Chippewa County",12036,49.50980392,50.49019608,94.49152542,0.814223995,1.146560319,0.805915587,1.113326687,1.628447989,93.14556331,6.85443669,"Split","Yes",10,"No","Yes",0.120804253904952
"2408","05000US19083",0.05,0.913,44.7,"Iowa","Hardin County",17193,50.09596929,49.90403071,95.88786134,1.477345431,0.401326121,0.854999128,0.046530565,1.331937416,95.74826964,4.251730355,"Split","Yes",1,"Yes","No",0.0845693014598965
"2409","05000US27029",0.112,0.771,42.5,"Minnesota","Clearwater County",8861,50.82947749,49.17052251,86.17537524,0.598126622,9.558740548,0.293420607,0.033856224,3.340480758,97.93477034,2.065229658,"Split","Yes",10,"No","Yes",0.163751269608396
"2410","05000US48357",0.033,0.975,31.7,"Texas","Ochiltree County",10295,50.92763477,49.07236523,95.06556581,1.000485673,1.641573579,0.728508985,0.077707625,1.486158329,46.63428849,53.36571151,"Republican","No",0,"Yes","Yes",0.140553666828558
"2411","05000US17185",0.08,0.775,42.7,"Illinois","Wabash County",11511,50.02171836,49.97828164,96.47293893,0.807922856,0.251932934,1.111979845,0.043436713,1.311788724,97.79341499,2.206585006,"Democrat","Yes",9,"No","Yes",0.125705846581531
"2412","05000US30001",0.045,0.818,42.6,"Montana","Beaverhead County",9444,51.21770436,48.78229564,94.91740788,0.381194409,1.831850911,0.41296061,0.317662008,2.138924185,95.61626429,4.383735705,"Republican","Yes",3,"No","Yes",0.153113087674714
"2413","05000US51580",0.09,0.775,43.7,"Virginia","Covington city",5582,48.20852741,51.79147259,83.08849875,13.23898244,0.39412397,0.967395199,0,2.310999642,98.02938015,1.97061985,"Republican","No",0,"No","No",0.257434611250448
"2414","05000US56023",0.059,0.849,38.1,"Wyoming","Lincoln County",19076,51.09037534,48.90962466,96.63451457,0.498007968,0.97504718,0.48752359,0.047179702,1.357726987,95.5126861,4.487313902,"Republican","No",0,"No","Yes",0.0752254141329419
"2415","05000US16085",0.106,0.708,49.4,"Idaho","Valley County",10417,51.68474609,48.31525391,96.40971489,0.23999232,1.055966209,0.508783719,0.076797542,1.70874532,95.34414899,4.655851013,"Republican","No",0,"No","Yes",0.137659594892963
"2416","05000US16059",0.098,0.723,51.2,"Idaho","Lemhi County",7732,50.65959648,49.34040352,95.92602173,0.362131402,1.151060528,0.491464046,0.025866529,2.043455768,96.76668391,3.233316089,"Republican","No",0,"No","Yes",0.184945680289705
"2417","05000US31045",0.04,0.556,33.7,"Nebraska","Dawes County",8912,49.86535009,50.13464991,88.82405745,1.728007181,4.106822262,2.244165171,0.437612208,2.659335727,95.0516158,4.948384201,"Unicameral","No",0,"No","Yes",0.160233393177738
"2418","05000US12067",0.066,0.675,36.4,"Florida","Lafayette County",8654,59.4291657,40.5708343,82.50519991,14.82551421,0.774208459,0.254217703,0.080887451,1.559972267,87.32378091,12.67621909,"Republican","Yes",2,"No","Yes",0.164663739311301
"2419","05000US19197",0.044,0.925,44.6,"Iowa","Wright County",12816,50.09363296,49.90636704,96.62921348,0.905118602,0.507178527,0.429151061,0.202871411,1.326466916,88.5221598,11.4778402,"Split","Yes",1,"Yes","No",0.110174781523096
"2420","05000US56003",0.055,0.898,41.2,"Wyoming","Big Horn County",11941,50.18842643,49.81157357,96.03885772,0.636462608,1.415291852,0.435474416,0.016749016,1.457164392,91.15651955,8.843480446,"Republican","No",0,"No","Yes",0.117913072606984
"2421","05000US08007",0.079,0.775,49.6,"Colorado","Archuleta County",12836,50.31941415,49.68058585,92.13150514,0.654409473,3.505765036,1.145216578,0.093487068,2.469616703,82.07385478,17.92614522,"Split","Yes",8,"No","Yes",0.109457775007791
"2422","05000US17129",0.074,0.877,42.5,"Illinois","Menard County",12399,48.82651827,51.17348173,97.08040971,0.927494153,0.314541495,0.338736995,0.0241955,1.314622147,98.45148802,1.548511977,"Democrat","Yes",9,"No","Yes",0.113234938301476
"2423","05000US19085",0.04,0.935,43.8,"Iowa","Harrison County",14072,49.793917,50.206083,97.86810688,0.369528141,0.341102899,0.319783968,0,1.101478113,98.31580443,1.684195566,"Split","Yes",1,"Yes","No",0.0993462194428653
"2424","05000US20087",0.065,0.939,43.5,"Kansas","Jefferson County",18856,50.79019941,49.20980059,96.17628341,0.593975392,0.89626644,0.254560882,0.03182011,2.047093763,97.3748409,2.625159101,"Republican","No",0,"No","Yes",0.0739287229529062
"2425","05000US31185",0.037,0.892,41.3,"Nebraska","York County",13761,48.83366034,51.16633966,95.33464138,1.584187196,0.813894339,0.813894339,0.065402224,1.387980525,94.90589347,5.094106533,"Unicameral","No",0,"No","Yes",0.101228108422353
"2426","05000US56031",0.049,0.804,47.9,"Wyoming","Platte County",8675,50.67435159,49.32564841,96.14985591,0.622478386,0.829971182,0.726224784,0.069164265,1.602305476,91.95389049,8.04610951,"Republican","No",0,"No","Yes",0.160345821325648
"2427","05000US19095",0.046,0.955,42.4,"Iowa","Iowa County",16184,49.70958972,50.29041028,97.71997034,0.636431043,0.247157687,0.463420662,0.037073653,0.895946614,97.3615917,2.638408304,"Split","Yes",1,"Yes","No",0.0859490855165596
"2428","05000US19025",0.044,0.937,46,"Iowa","Calhoun County",9799,51.63792224,48.36207776,96.42820696,2.000204102,0.387794673,0.306153689,0,0.877640576,98.11205225,1.88794775,"Split","Yes",1,"Yes","No",0.141238901928768
"2429","05000US17169",0.073,0.925,44.7,"Illinois","Schuyler County",7053,52.44576776,47.55423224,95.03757266,3.856514958,0.170140366,0.340280732,0,0.59549128,97.97249397,2.027506026,"Democrat","Yes",9,"No","Yes",0.195944987948391
"2430","05000US54075",0.087,0.925,48.4,"West Virginia","Pocahontas County",8518,51.38530171,48.61469829,96.99459967,1.185724348,0.328715661,0.176097676,0,1.314862644,98.48555999,1.514440009,"Republican","Yes",10,"Yes","Yes",0.162244658370509
"2431","05000US28125",0.115,0.675,38.5,"Mississippi","Sharkey County",4534,47.08866343,52.91133657,27.48125276,71.21746802,0.08822232,0.617556242,0,0.595500662,98.12527569,1.874724305,"Republican","No",0,"No","Yes",0.304367004852228
"2432","05000US31037",0.034,0.925,34.2,"Nebraska","Colfax County",10659,51.90918473,48.09081527,89.38924852,4.437564499,3.386809269,1.125809175,0.497232386,1.163336148,54.46101886,45.53898114,"Unicameral","No",0,"No","Yes",0.128905150576977
"2433","05000US19069",0.044,0.93,42.8,"Iowa","Franklin County",10200,50.49019608,49.50980392,96.58823529,1,0.5,0.549019608,0.117647059,1.245098039,87.39215686,12.60784314,"Split","Yes",1,"Yes","No",0.134509803921569
"2434","05000US51099",0.063,0.89,36.6,"Virginia","King George County",25918,50.57103172,49.42896828,77.70275484,16.5522031,0.636623196,1.435295933,0.104174705,3.568948221,95.06134733,4.938652674,"Republican","No",0,"No","No",0.0527046840033953
"2435","05000US27075",0.058,0.875,50.2,"Minnesota","Lake County",10516,51.23621149,48.76378851,97.09014835,0.389882084,0.627615063,0.465956638,0.009509319,1.416888551,98.51654622,1.483453785,"Split","Yes",10,"No","Yes",0.129707112970711
"2436","05000US51183",0.079,0.725,38.5,"Virginia","Sussex County",11426,59.11079993,40.88920007,40.24155435,57.57920532,0.463854367,0.516366182,0.008751969,1.19026781,96.97181866,3.028181341,"Republican","No",0,"No","No",0.119201820409592
"2437","05000US20003",0.06,0.903,41.7,"Kansas","Anderson County",7814,49.93601229,50.06398771,96.92858971,0.563091886,0.665472229,0.614282058,0.012797543,1.215766573,98.19554646,1.804453545,"Republican","No",0,"No","Yes",0.174302533913489
"2438","05000US21139",0.088,0.949,45.9,"Kentucky","Livingston County",9215,49.08301682,50.91698318,96.95062398,0.477482366,0.488334238,0.531741725,0.097666848,1.454150841,98.33966359,1.660336408,"Split","Yes",23,"No","No",0.147802495930548
"2439","05000US21091",0.072,0.955,41.6,"Kentucky","Hancock County",8737,51.50509328,48.49490672,96.8639121,1.304795696,0.331921712,0.354812865,0.011445576,1.133112052,98.47773835,1.522261646,"Split","Yes",23,"No","No",0.155659837472817
"2440","05000US48175",0.05,0.975,45.8,"Texas","Goliad County",7521,49.5279883,50.4720117,92.20848291,4.999335195,1.010503922,0.452067544,0.026592208,1.303018216,63.98085361,36.01914639,"Republican","No",0,"Yes","Yes",0.18056109559899
"2441","05000US19115",0.05,0.823,40.8,"Iowa","Louisa County",11188,50.95638184,49.04361816,93.18019306,1.027887022,0.464783697,3.870218091,0.098319628,1.358598498,84.40293171,15.59706829,"Split","Yes",1,"Yes","No",0.121290668573472
"2442","05000US19109",0.032,0.921,46.1,"Iowa","Kossuth County",15133,50.22137051,49.77862949,96.99332584,0.99121126,0.356836054,0.601334831,0.03964845,1.01764356,97.52197185,2.47802815,"Split","Yes",1,"Yes","No",0.0896715786691337
"2443","05000US51133",0.078,0.825,55.1,"Virginia","Northumberland County",12195,49.24149241,50.75850759,72.89872899,24.78064781,0.237802378,0.467404674,0.090200902,1.525215252,96.400164,3.599835998,"Republican","No",0,"No","No",0.110865108651087
"2444","05000US47169",0.087,0.975,40.2,"Tennessee","Trousdale County",9950,56.56281407,43.43718593,86.56281407,10.50251256,0.64321608,0.492462312,0.010050251,1.788944724,97.36683417,2.633165829,"Republican","Yes",1,"No","No",0.135175879396985
"2445","05000US27039",0.05,0.927,37.9,"Minnesota","Dodge County",20547,50.11437193,49.88562807,96.89005694,0.62782888,0.433153258,0.588893756,0.019467562,1.440599601,94.88003115,5.119968852,"Split","Yes",10,"No","Yes",0.0653136710955371
"2446","05000US48069",0.055,0.916,34.6,"Texas","Castro County",7823,51.11849674,48.88150326,94.31164515,2.467084239,1.712897865,0.613575355,0.01278282,0.882014572,35.52345647,64.47654353,"Republican","No",0,"Yes","Yes",0.171161958328007
"2447","05000US51127",0.053,0.8,43.1,"Virginia","New Kent County",21030,51.0508797,48.9491203,82.16833096,13.12410842,1.084165478,1.074655254,0.047551117,2.501188778,96.93770804,3.062291964,"Republican","No",0,"No","No",0.0631003328578222
"2448","05000US19023",0.042,0.962,43.5,"Iowa","Butler County",14687,49.91489072,50.08510928,97.78034997,0.340437121,0.204262273,0.708109212,0.020426227,0.946415197,98.67229523,1.327704773,"Split","Yes",1,"Yes","No",0.090011574862123
"2449","05000US18101",0.059,0.749,42.5,"Indiana","Martin County",10202,50.52930798,49.47069202,97.88276808,0.362673985,0.333267987,0.352871986,0.009802,1.058615958,98.99039404,1.00960596,"Republican","Yes",7,"No","No",0.129386394824544
"2450","05000US47095",0.104,0.825,40.3,"Tennessee","Lake County",7530,63.89110226,36.10889774,69.01726428,28.3001328,0.464807437,0.199203187,0.026560425,1.992031873,97.7689243,2.231075697,"Republican","Yes",1,"No","No",0.175166002656042
"2451","05000US48017",0.069,0.975,34.9,"Texas","Bailey County",7180,50.52924791,49.47075209,93.02228412,1.740947075,3.133704735,0.766016713,0.125348189,1.211699164,35.72423398,64.27576602,"Republican","No",0,"Yes","Yes",0.183704735376045
"2452","05000US29035",0.075,0.905,40.9,"Missouri","Carter County",6207,48.44530369,51.55469631,96.26228452,0.322216852,1.321089093,0.161108426,0.016110843,1.917190269,97.68003867,2.319961334,"Republican","Yes",1,"Yes","Yes",0.212502013855325
"2453","05000US54013",0.098,0.825,47,"West Virginia","Calhoun County",7367,49.61313968,50.38686032,98.26252206,0.244332836,0.420795439,0.176462604,0.040722139,0.855164925,98.8597801,1.1402199,"Republican","Yes",10,"Yes","Yes",0.178362970001357
"2454","05000US40067",0.06,0.781,42.4,"Oklahoma","Jefferson County",6250,50.24,49.76,87.28,1.328,6.656,0.528,0.032,4.176,89.744,10.256,"Republican","No",0,"No","No",0.21008
"2455","05000US56009",0.035,0.825,40.3,"Wyoming","Converse County",14127,50.6476959,49.3523041,95.68202732,0.651235223,1.274155872,0.53089828,0.077865081,1.78381822,91.99405394,8.005946061,"Republican","No",0,"No","Yes",0.0925886600127416
"2456","05000US19165",0.032,0.969,46.6,"Iowa","Shelby County",11672,49.26319397,50.73680603,97.03564085,1.053803975,0.445510624,0.462645648,0.059972584,0.942426319,96.83858807,3.161411926,"Split","Yes",1,"Yes","No",0.111977381768334
"2457","05000US19129",0.037,0.918,41.9,"Iowa","Mills County",15044,50.29912257,49.70087743,97.07524595,0.658069662,0.518479128,0.418771603,0.093060356,1.236373305,97.04865727,2.951342728,"Split","Yes",1,"Yes","No",0.0864131879819197
"2458","05000US30017",0.037,0.825,41.2,"Montana","Custer County",11821,50.24109635,49.75890365,94.7297183,0.42297606,2.19947551,0.49911175,0.084595212,2.064123171,96.79384147,3.206158531,"Republican","Yes",3,"No","Yes",0.109804585060486
"2459","05000US21007",0.088,0.924,42.8,"Kentucky","Ballard County",8057,49.60903562,50.39096438,93.78180464,3.375946382,0.297877622,0.384758595,0.012411568,2.147201192,98.6967854,1.303214596,"Split","Yes",23,"No","No",0.160729800173762
"2460","05000US21077",0.083,0.908,37.8,"Kentucky","Gallatin County",8728,50.26351971,49.73648029,95.62328139,1.466544455,0.332263978,0.572868928,0.068744271,1.936296975,94.54628781,5.453712191,"Split","Yes",23,"No","No",0.148258478460128
"2461","05000US40011",0.047,0.876,41.1,"Oklahoma","Blaine County",9571,48.90816007,51.09183993,81.07825724,3.688224846,10.00940341,0.344791558,0.062689374,4.816633581,89.75028733,10.24971267,"Republican","No",0,"No","No",0.13509560129558
"2462","05000US40085",0.042,0.789,39.1,"Oklahoma","Love County",9978,49.77951493,50.22048507,83.83443576,2.275005011,7.867308078,0.701543395,0.010022049,5.311685709,84.63619964,15.36380036,"Republican","No",0,"No","No",0.129484866706755
"2463","05000US30027",0.051,0.855,47,"Montana","Fergus County",11300,50.9380531,49.0619469,96.19469027,0.274336283,1.592920354,0.292035398,0,1.646017699,97.69911504,2.300884956,"Republican","Yes",3,"No","Yes",0.113893805309735
"2464","05000US27113",0.057,0.877,39.1,"Minnesota","Pennington County",14251,49.98245737,50.01754263,93.54431268,1.684092344,1.747245807,1.010455407,0.021051154,1.992842608,96.54059364,3.459406357,"Split","Yes",10,"No","Yes",0.0902392814539331
"2465","05000US40151",0.033,0.83,33.9,"Oklahoma","Woods County",9134,53.56908255,46.43091745,89.15042698,3.350120429,3.120210204,1.291876505,0.076636742,3.010729144,92.74140574,7.258594263,"Republican","No",0,"No","No",0.140464199693453
"2466","05000US19035",0.043,0.898,46.6,"Iowa","Cherokee County",11404,50.11399509,49.88600491,96.88705717,0.903191863,0.438442652,0.517362329,0.175377061,1.078568923,96.34338828,3.656611715,"Split","Yes",1,"Yes","No",0.112329007365837
"2467","05000US29033",0.065,0.828,42.4,"Missouri","Carroll County",8854,49.08515925,50.91484075,96.01310142,2.044273775,0.338829907,0.203297944,0.101648972,1.298847978,98.47526542,1.524734583,"Republican","Yes",1,"Yes","Yes",0.143776824034335
"2468","05000US41025",0.123,0.799,46.2,"Oregon","Harney County",7261,50.24101363,49.75898637,91.65404214,0.812560253,3.897534775,0.523343892,0.013772208,3.098746729,94.91805536,5.081944636,"Democrat","Yes",9,"No","No",0.174631593444429
"2469","05000US16043",0.059,0.718,36.3,"Idaho","Fremont County",12888,52.11824953,47.88175047,96.16697703,0.837988827,1.094040968,0.287088765,0.139664804,1.474239603,87.5698324,12.4301676,"Republican","No",0,"No","Yes",0.0982309124767225
"2470","05000US30083",0.026,0.861,38,"Montana","Richland County",11408,51.97230014,48.02769986,93.67987377,0.701262272,2.252805049,0.534712482,0.078892006,2.752454418,94.43373072,5.566269285,"Republican","Yes",3,"No","Yes",0.110799438990182
"2471","05000US29137",0.073,0.927,44.8,"Missouri","Monroe County",8637,50.57311567,49.42688433,94.46567095,2.778742619,0.509436147,0.439967581,0.023156188,1.783026514,98.15908301,1.840916985,"Republican","Yes",1,"Yes","Yes",0.145883987495658
"2472","05000US54073",0.071,0.925,43.6,"West Virginia","Pleasants County",7512,54.00692226,45.99307774,96.83173589,1.570820021,0.199680511,0.173056443,0,1.224707135,98.97497338,1.025026624,"Republican","Yes",10,"Yes","Yes",0.167731629392971
"2473","05000US29173",0.05,0.875,45.1,"Missouri","Ralls County",10228,50.59640203,49.40359797,96.83222526,1.339460305,0.244427063,0.205318733,0.146656238,1.231912397,98.73875636,1.261243645,"Republican","Yes",1,"Yes","Yes",0.122604614782949
"2474","05000US51145",0.049,0.89,43.7,"Virginia","Powhatan County",28398,52.23255159,47.76744841,87.06246919,10.51482499,0.387351222,0.602155081,0.105641242,1.327558279,97.94351715,2.056482851,"Republican","No",0,"No","No",0.0440876118036481
"2475","05000US02290",0.148,0.526,35,"Alaska","Yukon-Koyukuk Census Area",5412,53.41832964,46.58167036,22.3022912,0.646711013,71.10125647,0.351071693,0.129342203,5.469327421,97.61640798,2.383592018,"Republican","Yes",4,"No","No",0.231337767923134
"2476","05000US19063",0.041,0.969,41.5,"Iowa","Emmet County",9558,50.38711027,49.61288973,94.88386692,1.004394225,1.621678175,0.564971751,0.073237079,1.851851852,90.53149194,9.468508056,"Split","Yes",1,"Yes","No",0.130780498012136
"2477","05000US20107",0.076,0.885,43.7,"Kansas","Linn County",9626,50.08310825,49.91689175,96.0523582,0.914190733,0.768751299,0.384375649,0.031165593,1.849158529,97.34053605,2.659463952,"Republican","No",0,"No","Yes",0.12944109702888
"2478","05000US51103",0.077,0.825,55.6,"Virginia","Lancaster County",10778,46.94748562,53.05251438,69.40063091,28.11282242,0.306179254,0.770087215,0,1.4102802,98.13509,1.864910002,"Republican","No",0,"No","No",0.115605863796623
"2479","05000US48077",0.051,0.909,45.7,"Texas","Clay County",10242,49.91212654,50.08787346,95.27436048,0.722515134,1.445030268,0.400312439,0.009763718,2.148017965,94.14176919,5.858230814,"Republican","No",0,"Yes","Yes",0.12165592657684
"2480","05000US18125",0.071,0.975,43.4,"Indiana","Pike County",12428,50.1367879,49.8632121,97.84357902,0.603476022,0.281622144,0.329900225,0.040231735,0.901190859,98.55165755,1.448342453,"Republican","Yes",7,"No","No",0.100016092693917
"2481","05000US13283",0.13,0.775,42.8,"Georgia","Treutlen County",6727,50.60205143,49.39794857,65.88375204,32.46618106,0.282443883,0.341905753,0.029730935,0.995986324,97.35394678,2.646053218,"Republican","Yes",1,"No","Yes",0.184629106585402
"2482","05000US48043",0.053,0.952,42.1,"Texas","Brewster County",9193,50.42967475,49.57032525,93.33188295,1.392363755,1.696943326,1.218318286,0.130534102,2.229957576,55.20504732,44.79495268,"Republican","No",0,"Yes","Yes",0.134667681931905
"2483","05000US12077",0.06,0.625,37.6,"Florida","Liberty County",8319,61.71414834,38.28585166,77.82185359,19.06479144,1.141964178,0.372640942,0.024041351,1.574708499,93.43671114,6.563288857,"Republican","Yes",2,"No","Yes",0.148695756701527
"2484","05000US51685",0.047,0.825,32.7,"Virginia","Manassas Park city",16085,51.53248368,48.46751632,69.67982592,14.03170656,1.423686665,10.97917314,0.323282561,3.562325148,60.96984768,39.03015232,"Republican","No",0,"No","No",0.0765930991607087
"2485","05000US04011",0.062,0.902,33,"Arizona","Greenlee County",9623,51.63670373,48.36329627,90.77210849,2.016003325,3.647511171,0.893692196,0.135093006,2.535591811,54.03720254,45.96279746,"Republican","Yes",6,"No","Yes",0.126260002078354
"2486","05000US29111",0.058,0.882,39.3,"Missouri","Lewis County",10083,50.14380641,49.85619359,94.24774373,3.1339879,0.396707329,0.416542696,0.079341466,1.725676882,98.2247347,1.775265298,"Republican","Yes",1,"Yes","Yes",0.120499851234752
"2487","05000US17065",0.081,0.775,43.2,"Illinois","Hamilton County",8199,48.92060007,51.07939993,97.65825101,0.658616905,0.439077936,0.280522015,0.012196609,0.951335529,98.35345774,1.646542261,"Democrat","Yes",9,"No","Yes",0.147700939138919
"2488","05000US30021",0.035,0.865,41.1,"Montana","Dawson County",9243,51.7689062,48.2310938,94.63377691,0.573406903,2.163799632,0.497673915,0.097370983,2.033971654,96.75430055,3.245699448,"Republican","Yes",3,"No","Yes",0.130909877745321
"2489","05000US48379",0.064,0.925,47.6,"Texas","Rains County",11307,49.9778898,50.0221102,93.7560803,2.54709472,1.105509861,0.946316441,0.044220394,1.600778279,91.09401256,8.905987441,"Republican","No",0,"Yes","Yes",0.106659591403555
"2490","05000US25019",0.059,0.875,39.5,"Massachusetts","Nantucket County",11089,50.88826765,49.11173235,86.05825593,10.22635044,0.342681937,1.442871314,0.018035891,1.911804491,86.61736856,13.38263144,"Democrat","Yes",10,"Yes","No",0.1086662458292
"2491","05000US20029",0.034,0.8,42.3,"Kansas","Cloud County",9100,49.71428571,50.28571429,95.63736264,0.857142857,0.626373626,1.142857143,0.010989011,1.725274725,97.04395604,2.956043956,"Republican","No",0,"No","Yes",0.132087912087912
"2492","05000US17123",0.084,0.906,45.9,"Illinois","Marshall County",11898,49.67221382,50.32778618,97.51218692,0.613548496,0.353000504,0.487476887,0.058833417,0.974953774,96.93225752,3.067742478,"Democrat","Yes",9,"No","Yes",0.100941334678097
"2493","05000US31041",0.026,0.88,43.8,"Nebraska","Custer County",10837,49.58014211,50.41985789,97.59158439,0.516748178,0.544431116,0.258374089,0,1.088862231,96.90873858,3.091261419,"Unicameral","No",0,"No","Yes",0.110731752329981
"2494","05000US20085",0.056,0.929,40.8,"Kansas","Jackson County",13259,49.73225733,50.26774267,86.55253036,0.784372879,8.680895995,0.550569425,0.022626141,3.409005204,95.53510823,4.464891772,"Republican","No",0,"No","Yes",0.0902783015310355
"2495","05000US54017",0.06,0.775,43.7,"West Virginia","Doddridge County",8583,54.92252126,45.07747874,96.26004893,1.852499126,0.314575323,0.302924385,0.069905627,1.200046604,99.03297215,0.967027846,"Republican","Yes",10,"Yes","Yes",0.138646161015962
"2496","05000US49015",0.06,0.925,34.5,"Utah","Emery County",10222,50.77284289,49.22715711,96.96732538,0.440226961,1.027196243,0.43044414,0.06847975,1.066327529,93.6802974,6.319702602,"Republican","Yes",2,"No","Yes",0.116219917824301
"2497","05000US13249",0.1,0.825,38.4,"Georgia","Schley County",5158,47.92555254,52.07444746,77.27801473,20.8414114,0.116324157,0.659170221,0,1.105079488,95.03683598,4.963164017,"Republican","Yes",1,"No","Yes",0.230127956572315
"2498","05000US40029",0.068,0.935,42.3,"Oklahoma","Coal County",5642,49.23785892,50.76214108,72.13753988,0.797589507,18.61042184,0.212690535,0,8.241758242,95.4448777,4.555122297,"Republican","No",0,"No","No",0.210209145693017
"2499","05000US29025",0.068,0.93,42.3,"Missouri","Caldwell County",9070,50.58434399,49.41565601,96.43880926,0.628445424,0.727673649,0.2646086,0.044101433,1.896361632,97.86108049,2.138919515,"Republican","Yes",1,"Yes","Yes",0.130760749724366
"2500","05000US48111",0.037,0.875,30.7,"Texas","Dallam County",7256,51.87431092,48.12568908,92.792172,2.149944873,2.149944873,1.061190739,0.151598677,1.695148842,54.86493936,45.13506064,"Republican","No",0,"Yes","Yes",0.163037486218302
"2501","05000US27117",0.039,0.881,42.3,"Minnesota","Pipestone County",9193,48.85238769,51.14761231,93.24486022,1.642554117,1.947133689,1.011639291,0,2.153812684,93.32100511,6.678994887,"Split","Yes",10,"No","Yes",0.128576090503644
"2502","05000US27165",0.057,0.866,39.6,"Minnesota","Watonwan County",10911,49.50966914,50.49033086,95.14251673,1.063147283,1.328934103,1.264778664,0.064155439,1.136467785,75.93254514,24.06745486,"Split","Yes",10,"No","Yes",0.108331042067638
"2503","05000US18007",0.075,0.975,40.4,"Indiana","Benton County",8655,49.9248989,50.0751011,97.16926632,0.947429232,0.2310803,0.288850376,0.04621606,1.317157712,94.91623339,5.083766609,"Republican","Yes",7,"No","No",0.136452917388793
"2504","05000US48075",0.052,0.875,34.6,"Texas","Childress County",7095,59.05567301,40.94432699,86.31430585,10.52854123,0.873854827,0.831571529,0.028188865,1.423537703,70.3453136,29.6546864,"Republican","No",0,"Yes","Yes",0.165891472868217
"2505","05000US27173",0.049,0.957,43,"Minnesota","Yellow Medicine County",9892,50.57622321,49.42377679,93.60088961,0.535786494,3.811160534,0.566114032,0.080873433,1.4051759,95.72381723,4.276182774,"Split","Yes",10,"No","Yes",0.118782854832188
"2506","05000US08093",0.065,0.756,49.4,"Colorado","Park County",17350,52.93371758,47.06628242,94.54755043,0.680115274,1.25648415,1.066282421,0.023054755,2.426512968,93.90778098,6.09221902,"Split","Yes",8,"No","Yes",0.0674351585014409
"2507","05000US27151",0.055,0.804,44.5,"Minnesota","Swift County",9444,50.44472681,49.55527319,95.81745023,1.164760695,0.645912749,0.349428208,0.455315544,1.567132571,95.13977128,4.860228717,"Split","Yes",10,"No","Yes",0.123570520965693
"2508","05000US19121",0.05,0.948,40.5,"Iowa","Madison County",15794,50.03165759,49.96834241,97.2647841,0.588831202,0.455869317,0.59516272,0.006331518,1.089021147,97.94858807,2.051411929,"Split","Yes",1,"Yes","No",0.0736988729897429
"2509","05000US51075",0.046,0.875,47.2,"Virginia","Goochland County",22475,49.15684093,50.84315907,79.95550612,16.67185762,0.284760845,1.432703003,0.04894327,1.606229143,97.24137931,2.75862069,"Republican","No",0,"No","No",0.0517463848720801
"2510","05000US48425",0.05,0.921,40.6,"Texas","Somervell County",8680,48.81336406,51.18663594,94.06682028,1.129032258,1.428571429,1.059907834,0.046082949,2.269585253,81.09447005,18.90552995,"Republican","No",0,"Yes","Yes",0.133410138248848
"2511","05000US19091",0.04,0.925,43.7,"Iowa","Humboldt County",9531,49.40719757,50.59280243,97.55534571,0.629524709,0.241317805,0.409191061,0.010492078,1.154128633,95.90808939,4.091910607,"Split","Yes",1,"Yes","No",0.121183506452628
"2512","05000US31033",0.032,0.933,39.9,"Nebraska","Cheyenne County",10066,50.32783628,49.67216372,95.65865289,0.516590503,1.023246573,1.212000795,0.059606596,1.529902643,93.37373336,6.62626664,"Unicameral","No",0,"No","Yes",0.114245976554739
"2513","05000US20151",0.036,0.72,39.1,"Kansas","Pratt County",9572,49.44630171,50.55369829,94.8704555,1.441704973,0.992478061,0.585039699,0.04178855,2.068533222,92.88549937,7.114500627,"Republican","No",0,"No","Yes",0.119515252820727
"2514","05000US05039",0.102,0.925,43.4,"Arkansas","Dallas County",7430,49.17900404,50.82099596,55.46433378,42.05921938,0.511440108,0.269179004,0.0269179,1.668909825,96.8909825,3.109017497,"Republican","Yes",1,"No","Yes",0.153566621803499
"2515","05000US29151",0.049,0.93,39.8,"Missouri","Osage County",13596,51.68431892,48.31568108,98.41865254,0.389820535,0.272138864,0.176522507,0.051485731,0.691379818,99.15416299,0.845837011,"Republican","Yes",1,"Yes","Yes",0.0837746395998823
"2516","05000US56043",0.05,0.866,43.4,"Wyoming","Washakie County",8188,50.48851979,49.51148021,94.73619932,0.50073278,1.685393258,0.769418661,0.134342941,2.173913043,85.75964827,14.24035173,"Republican","No",0,"No","Yes",0.13886174890083
"2517","05000US19073",0.046,0.888,45.1,"Iowa","Greene County",9009,49.36174936,50.63825064,97.3026973,0.477300477,0.421800422,0.521700522,0.055500056,1.221001221,97.2027972,2.797202797,"Split","Yes",1,"Yes","No",0.125985125985126
